[0286.49] Log: Log file open, 06/02/16 21:48:04
[0666.86] Log: [TRICKNAME] 594.824036 : Hide trick name
[0669.31] Log: [TRICKNAME] 597.277527 : Show trick name
[0670.31] Log: [TRICKNAME] 598.277161 : Show trick name
[0672.31] Log: [TRICKNAME] 600.277893 : Hide trick name
[0672.57] Log: [TRICKNAME] 600.531677 : Show trick name
[0673.56] Log: [TRICKNAME] 601.524719 : Show trick name
[0674.56] Log: [TRICKNAME] 602.524475 : Show trick name
[0675.56] Log: [TRICKNAME] 603.526062 : Show trick name
[0677.57] Log: [TRICKNAME] 605.535156 : Hide trick name
[0680.64] Log: [TRICKNAME] 608.598694 : Show trick name
[0681.63] Log: [TRICKNAME] 609.590759 : Show trick name
[0683.63] Log: [TRICKNAME] 611.590332 : Hide trick name
[0693.16] Log: [TRICKNAME] 621.122742 : Show trick name
[0694.16] Log: [TRICKNAME] 622.123169 : Show trick name
[0696.17] Log: [TRICKNAME] 624.130920 : Hide trick name
[0709.99] Log: [TRICKNAME] 637.946411 : Show trick name
[0710.98] Log: [TRICKNAME] 638.943542 : Show trick name
[0712.99] Log: [TRICKNAME] 640.945313 : Hide trick name
[0717.69] Log: [TRICKNAME] 645.647766 : Show trick name
[0718.69] Log: [TRICKNAME] 646.646423 : Show trick name
[0720.69] Log: [TRICKNAME] 648.648560 : Hide trick name
[0724.68] Log: [TRICKNAME] 652.641602 : Show trick name
[0725.68] Log: [TRICKNAME] 653.637329 : Show trick name
[0727.68] Log: [TRICKNAME] 655.639587 : Hide trick name
[0729.02] Log: [TRICKNAME] 656.977844 : Show trick name
[0730.01] Log: [TRICKNAME] 657.970032 : Show trick name
[0731.01] Log: [TRICKNAME] 658.969788 : Show trick name
[0732.01] Log: [TRICKNAME] 659.969543 : Show trick name
[0733.02] Log: [TRICKNAME] 660.976624 : Show trick name
[0734.02] Log: [TRICKNAME] 661.977539 : Show trick name
[0735.03] Log: [TRICKNAME] 662.985596 : Show trick name
[0736.03] Log: [TRICKNAME] 663.987305 : Show trick name
[0738.03] Log: [TRICKNAME] 665.987366 : Hide trick name
[0740.84] Log: [TRICKNAME] 668.795227 : Show trick name
[0741.84] Log: [TRICKNAME] 669.792175 : Show trick name
[0743.84] Log: [TRICKNAME] 671.794739 : Hide trick name
[0743.87] Log: [TRICKNAME] 671.823608 : Show trick name
[0744.86] Log: [TRICKNAME] 672.819031 : Show trick name
[0746.86] Log: [TRICKNAME] 674.818665 : Hide trick name
[0767.94] Log: [TRICKNAME] 695.888062 : Show trick name
[0768.93] Log: [TRICKNAME] 696.878418 : Show trick name
[0770.93] Log: [TRICKNAME] 698.884521 : Hide trick name
[0771.97] Log: [TRICKNAME] 699.922729 : Show trick name
[0772.96] Log: [TRICKNAME] 700.914856 : Show trick name
[0773.97] Log: [TRICKNAME] 701.915894 : Show trick name
[0808.51] Log: [TRICKNAME] 736.462341 : Show trick name
[0809.51] Log: [TRICKNAME] 737.462219 : Show trick name
[0810.51] Log: [TRICKNAME] 738.463257 : Show trick name
[0812.52] Log: [TRICKNAME] 740.467224 : Hide trick name
[0829.16] Log: [TRICKNAME] 757.109619 : Show trick name
[0830.16] Log: [TRICKNAME] 758.107422 : Show trick name
[0831.96] Log: [TRICKNAME] 759.905945 : Show trick name
[0832.97] Log: [TRICKNAME] 760.912598 : Show trick name
[0834.97] Log: [TRICKNAME] 762.914917 : Hide trick name
[0847.08] Log: [TRICKNAME] 775.028320 : Show trick name
[0848.07] Log: [TRICKNAME] 776.019470 : Show trick name
[0849.08] Log: [TRICKNAME] 777.025452 : Show trick name
[0850.08] Log: [TRICKNAME] 778.029846 : Show trick name
[0852.09] Log: [TRICKNAME] 780.032104 : Hide trick name
[0895.80] Log: [TRICKNAME] 823.742126 : Show trick name
[0896.80] Log: [TRICKNAME] 824.737610 : Show trick name
[0898.80] Log: [TRICKNAME] 826.742065 : Hide trick name
[0906.16] Log: [TRICKNAME] 834.106689 : Show trick name
[0907.16] Log: [TRICKNAME] 835.097534 : Show trick name
[0909.16] Log: [TRICKNAME] 837.097656 : Hide trick name
[0910.78] Log: [TRICKNAME] 838.723083 : Show trick name
[0911.78] Log: [TRICKNAME] 839.723938 : Show trick name
[0912.85] Log: [TRICKNAME] 840.789124 : Show trick name
[0913.86] Log: [TRICKNAME] 841.797546 : Show trick name
[0914.86] Log: [TRICKNAME] 842.797363 : Show trick name
[0915.86] Log: [TRICKNAME] 843.799927 : Show trick name
[0917.86] Log: [TRICKNAME] 845.802917 : Hide trick name
[0927.57] Log: [TRICKNAME] 855.511963 : Show trick name
[0928.56] Log: [TRICKNAME] 856.504028 : Show trick name
[0929.56] Log: [TRICKNAME] 857.503906 : Show trick name
[0930.56] Log: [TRICKNAME] 858.503662 : Show trick name
[0932.57] Log: [TRICKNAME] 860.508667 : Hide trick name
[0937.63] Log: [TRICKNAME] 865.571289 : Show trick name
[0938.63] Log: [TRICKNAME] 866.566467 : Show trick name
[0940.63] Log: [TRICKNAME] 868.568481 : Hide trick name
[0957.38] Log: [TRICKNAME] 885.316711 : Show trick name
[0958.37] Log: [TRICKNAME] 886.308838 : Show trick name
[0959.37] Log: [TRICKNAME] 887.308716 : Show trick name
[0960.37] Log: [TRICKNAME] 888.308716 : Show trick name
[0962.38] Log: [TRICKNAME] 890.318054 : Hide trick name
[0983.03] Log: [TRICKNAME] 910.965027 : Show trick name
[0984.03] Log: [TRICKNAME] 911.963623 : Show trick name
[0986.04] Log: [TRICKNAME] 913.970520 : Hide trick name
[0995.53] Log: [TRICKNAME] 923.467285 : Show trick name
[0996.53] Log: [TRICKNAME] 924.466980 : Show trick name
[0998.54] Log: [TRICKNAME] 926.474121 : Hide trick name
[1007.48] Log: [TRICKNAME] 935.416199 : Show trick name
[1008.48] Log: [TRICKNAME] 936.408264 : Show trick name
[1010.48] Log: [TRICKNAME] 938.412537 : Hide trick name
[1015.62] Log: [TRICKNAME] 943.548828 : Show trick name
[1016.62] Log: [TRICKNAME] 944.548523 : Show trick name
[1018.62] Log: [TRICKNAME] 946.552185 : Hide trick name
[1022.01] Log: [TRICKNAME] 949.939636 : Show trick name
[1023.00] Log: [TRICKNAME] 950.935791 : Show trick name
[1024.01] Log: [TRICKNAME] 951.942139 : Show trick name
[1025.02] Log: [TRICKNAME] 952.951538 : Show trick name
[1026.02] Log: [TRICKNAME] 953.954163 : Show trick name
[1027.02] Log: [TRICKNAME] 954.956543 : Show trick name
[1028.03] Log: [TRICKNAME] 955.960876 : Show trick name
[1029.03] Log: [TRICKNAME] 956.965027 : Show trick name
[1030.03] Log: [TRICKNAME] 957.965942 : Show trick name
[1031.04] Log: [TRICKNAME] 958.970581 : Show trick name
[1032.04] Log: [TRICKNAME] 959.975281 : Show trick name
[1033.05] Log: [TRICKNAME] 960.980103 : Show trick name
[1035.05] Log: [TRICKNAME] 962.982666 : Hide trick name
[1086.79] Log: [TRICKNAME] 1014.715576 : Show trick name
[1087.78] Log: [TRICKNAME] 1015.711243 : Show trick name
[1089.78] Log: [TRICKNAME] 1017.711060 : Hide trick name
[1095.08] Log: [TRICKNAME] 1023.009216 : Show trick name
[1096.07] Log: [TRICKNAME] 1024.001343 : Show trick name
[1098.07] Log: [TRICKNAME] 1026.000977 : Hide trick name
[1099.80] Log: [TRICKNAME] 1027.731323 : Show trick name
[1100.80] Log: [TRICKNAME] 1028.730469 : Show trick name
[1102.81] Log: [TRICKNAME] 1030.733765 : Hide trick name
[1105.08] Log: [TRICKNAME] 1033.009155 : Show trick name
[1106.08] Log: [TRICKNAME] 1034.004639 : Show trick name
[1108.08] Log: [TRICKNAME] 1036.006470 : Hide trick name
[1136.59] Log: [TRICKNAME] 1064.506836 : Show trick name
[1137.58] Log: [TRICKNAME] 1065.498901 : Show trick name
[1138.58] Log: [TRICKNAME] 1066.502686 : Show trick name
[1139.59] Log: [TRICKNAME] 1067.507324 : Show trick name
[1140.59] Log: [TRICKNAME] 1068.508423 : Show trick name
[1141.59] Log: [TRICKNAME] 1069.509277 : Show trick name
[1143.59] Log: [TRICKNAME] 1071.510254 : Hide trick name
[1144.37] Log: [TRICKNAME] 1072.283081 : Show trick name
[1145.36] Log: [TRICKNAME] 1073.279297 : Show trick name
[1147.36] Log: [TRICKNAME] 1075.278809 : Hide trick name
[1158.21] Log: [TRICKNAME] 1086.122681 : Show trick name
[1159.20] Log: [TRICKNAME] 1087.118652 : Show trick name
[1161.20] Log: [TRICKNAME] 1089.118286 : Hide trick name
[1161.77] Log: [TRICKNAME] 1089.687378 : Show trick name
[1162.77] Log: [TRICKNAME] 1090.679443 : Show trick name
[1163.76] Log: [TRICKNAME] 1091.679199 : Show trick name
[1164.76] Log: [TRICKNAME] 1092.679077 : Show trick name
[1166.77] Log: [TRICKNAME] 1094.678833 : Hide trick name
[1166.90] Log: [TRICKNAME] 1094.817261 : Show trick name
[1167.90] Log: [TRICKNAME] 1095.809326 : Show trick name
[1168.90] Log: [TRICKNAME] 1096.809082 : Show trick name
[1169.90] Log: [TRICKNAME] 1097.808838 : Show trick name
[1170.90] Log: [TRICKNAME] 1098.810547 : Show trick name
[1171.90] Log: [TRICKNAME] 1099.812134 : Show trick name
[1173.90] Log: [TRICKNAME] 1101.812744 : Hide trick name
[1185.19] Log: [TRICKNAME] 1113.095581 : Show trick name
[1186.18] Log: [TRICKNAME] 1114.089722 : Show trick name
[1188.18] Log: [TRICKNAME] 1116.090454 : Hide trick name
[1217.00] Log: [TRICKNAME] 1144.912842 : Show trick name
[1217.99] Log: [TRICKNAME] 1145.904907 : Show trick name
[1218.99] Log: [TRICKNAME] 1146.904663 : Show trick name
[1219.99] Log: [TRICKNAME] 1147.904175 : Show trick name
[1220.99] Log: [TRICKNAME] 1148.905151 : Show trick name
[1222.00] Log: [TRICKNAME] 1149.906494 : Show trick name
[1223.00] Log: [TRICKNAME] 1150.911133 : Show trick name
[1224.00] Log: [TRICKNAME] 1151.914307 : Show trick name
[1226.01] Log: [TRICKNAME] 1153.920532 : Hide trick name
[1226.53] Log: [TRICKNAME] 1154.444458 : Show trick name
[1227.53] Log: [TRICKNAME] 1155.437500 : Show trick name
[1229.53] Log: [TRICKNAME] 1157.442993 : Hide trick name
[1234.23] Log: [TRICKNAME] 1162.136719 : Show trick name
[1235.22] Log: [TRICKNAME] 1163.128784 : Show trick name
[1237.22] Log: [TRICKNAME] 1165.128296 : Hide trick name
[1245.54] Log: [TRICKNAME] 1173.445801 : Show trick name
[1246.54] Log: [TRICKNAME] 1174.444092 : Show trick name
[1248.54] Log: [TRICKNAME] 1176.447021 : Hide trick name
[1250.70] Log: [TRICKNAME] 1178.607422 : Show trick name
[1251.69] Log: [TRICKNAME] 1179.599731 : Show trick name
[1253.69] Log: [TRICKNAME] 1181.599365 : Hide trick name
[1268.86] Log: [TRICKNAME] 1196.767212 : Show trick name
[1269.86] Log: [TRICKNAME] 1197.767456 : Show trick name
[1271.87] Log: [TRICKNAME] 1199.772949 : Hide trick name
[1284.98] Log: [TRICKNAME] 1212.885986 : Show trick name
[1285.98] Log: [TRICKNAME] 1213.880249 : Show trick name
[1287.98] Log: [TRICKNAME] 1215.881836 : Hide trick name
[1453.84] Log: [TRICKNAME] 1381.731689 : Show trick name
[1454.84] Log: [TRICKNAME] 1382.731079 : Show trick name
[1456.84] Log: [TRICKNAME] 1384.736206 : Hide trick name
[1464.67] Log: [TRICKNAME] 1392.560669 : Show trick name
[1465.66] Log: [TRICKNAME] 1393.552856 : Show trick name
[1466.66] Log: [TRICKNAME] 1394.552734 : Show trick name
[1467.66] Log: [TRICKNAME] 1395.552490 : Show trick name
[1468.66] Log: [TRICKNAME] 1396.552246 : Show trick name
[1469.67] Log: [TRICKNAME] 1397.554565 : Show trick name
[1471.67] Log: [TRICKNAME] 1399.554199 : Hide trick name
[1521.01] Log: [TRICKNAME] 1448.887817 : Show trick name
[1522.00] Log: [TRICKNAME] 1449.881470 : Show trick name
[1524.01] Log: [TRICKNAME] 1451.887207 : Hide trick name
[1524.51] Log: [TRICKNAME] 1452.395142 : Show trick name
[1525.51] Log: [TRICKNAME] 1453.388672 : Show trick name
[1527.51] Log: [TRICKNAME] 1455.388794 : Hide trick name
[1539.24] Log: [TRICKNAME] 1467.123047 : Show trick name
[1540.24] Log: [TRICKNAME] 1468.119873 : Show trick name
[1542.25] Log: [TRICKNAME] 1470.123535 : Hide trick name
[1547.41] Log: [TRICKNAME] 1475.282227 : Show trick name
[1548.40] Log: [TRICKNAME] 1476.280151 : Show trick name
[1550.41] Log: [TRICKNAME] 1478.286621 : Hide trick name
[1550.44] Log: [TRICKNAME] 1478.312500 : Show trick name
[1551.43] Log: [TRICKNAME] 1479.305786 : Show trick name
[1553.44] Log: [TRICKNAME] 1481.311646 : Hide trick name
[1557.44] Log: [TRICKNAME] 1485.311890 : Show trick name
[1558.43] Log: [TRICKNAME] 1486.303955 : Show trick name
[1559.43] Log: [TRICKNAME] 1487.303711 : Show trick name
[1560.43] Log: [TRICKNAME] 1488.306763 : Show trick name
[1562.44] Log: [TRICKNAME] 1490.308594 : Hide trick name
[1600.90] Log: [TRICKNAME] 1528.761353 : Show trick name
[1601.89] Log: [TRICKNAME] 1529.753418 : Show trick name
[1602.89] Log: [TRICKNAME] 1530.753174 : Show trick name
[1603.89] Log: [TRICKNAME] 1531.752930 : Show trick name
[1605.90] Log: [TRICKNAME] 1533.761597 : Hide trick name
[1607.34] Log: [TRICKNAME] 1535.202393 : Show trick name
[1608.34] Log: [TRICKNAME] 1536.201660 : Show trick name
[1609.35] Log: [TRICKNAME] 1537.207520 : Show trick name
[1610.35] Log: [TRICKNAME] 1538.207520 : Show trick name
[1612.35] Log: [TRICKNAME] 1540.209106 : Hide trick name
[1613.60] Log: [TRICKNAME] 1541.461060 : Show trick name
[1614.59] Log: [TRICKNAME] 1542.452393 : Show trick name
[1616.60] Log: [TRICKNAME] 1544.454468 : Hide trick name
[1616.98] Log: [TRICKNAME] 1544.842041 : Show trick name
[1617.98] Log: [TRICKNAME] 1545.835327 : Show trick name
[1618.98] Log: [TRICKNAME] 1546.835083 : Show trick name
[1619.98] Log: [TRICKNAME] 1547.834839 : Show trick name
[1621.98] Log: [TRICKNAME] 1549.835327 : Hide trick name
[1626.09] Log: [TRICKNAME] 1553.951050 : Show trick name
[1627.09] Log: [TRICKNAME] 1554.943115 : Show trick name
[1629.06] Log: [TRICKNAME] 1556.919556 : Show trick name
[1630.06] Log: [TRICKNAME] 1557.919312 : Show trick name
[1632.06] Log: [TRICKNAME] 1559.918823 : Hide trick name
[1632.39] Log: [TRICKNAME] 1560.241821 : Show trick name
[1633.38] Log: [TRICKNAME] 1561.236694 : Show trick name
[1635.39] Log: [TRICKNAME] 1563.242310 : Hide trick name
[1651.45] Log: [TRICKNAME] 1579.300537 : Show trick name
[1652.44] Log: [TRICKNAME] 1580.291260 : Show trick name
[1654.44] Log: [TRICKNAME] 1582.291504 : Hide trick name
[1808.42] Log: [TRICKNAME] 1736.232666 : Show trick name
[1809.41] Log: [TRICKNAME] 1737.225952 : Show trick name
[1811.42] Log: [TRICKNAME] 1739.231445 : Hide trick name
[1999.16] Log: [TRICKNAME] 50.164188 : Show trick name
[2000.16] Log: [TRICKNAME] 51.164238 : Show trick name
[2000.65] Log: Command not recognized
[2002.16] Log: [TRICKNAME] 53.164848 : Hide trick name
[2002.29] Log: [TRICKNAME] 53.297916 : Show trick name
[2003.29] Log: [TRICKNAME] 54.293461 : Show trick name
[2004.51] Log: [TRICKNAME] 55.509850 : Show trick name
[2006.98] Log: [TRICKNAME] 57.983063 : Show trick name
[2007.98] Log: [TRICKNAME] 58.983837 : Show trick name
[2008.99] Log: [TRICKNAME] 59.990250 : Show trick name
[2009.99] Log: [TRICKNAME] 60.990646 : Show trick name
[2010.99] Log: [TRICKNAME] 61.991066 : Show trick name
[2011.99] Log: [TRICKNAME] 62.991318 : Show trick name
[2013.99] Log: [TRICKNAME] 64.992081 : Hide trick name
[2042.61] Log: [TRICKNAME] 93.607185 : Show trick name
[2044.13] Log: [TRICKNAME] 95.130020 : Show trick name
[2045.70] Log: [TRICKNAME] 96.702286 : Show trick name
[2048.24] Log: [TRICKNAME] 99.243370 : Hide trick name
[2065.36] Log: [TRICKNAME] 116.350883 : Show trick name
[2067.35] Log: [TRICKNAME] 118.349327 : Hide trick name
[2071.40] Log: [TRICKNAME] 122.394371 : Show trick name
[2072.82] Log: [TRICKNAME] 123.818077 : Show trick name
[2074.42] Log: [TRICKNAME] 125.414078 : Show trick name
[2075.43] Log: [TRICKNAME] 126.419823 : Show trick name
[2076.43] Log: [TRICKNAME] 127.420502 : Show trick name
[2078.43] Log: [TRICKNAME] 129.420105 : Hide trick name
[2096.04] Log: [TRICKNAME] 147.031693 : Show trick name
[2097.77] Log: [TRICKNAME] 148.759644 : Show trick name
[2098.77] Log: [TRICKNAME] 149.759445 : Show trick name
[2100.77] Log: [TRICKNAME] 151.763107 : Hide trick name
[2102.97] Log: [TRICKNAME] 153.956131 : Show trick name
[2104.96] Log: [TRICKNAME] 155.947495 : Hide trick name
[2106.24] Log: [TRICKNAME] 157.225311 : Show trick name
[2108.92] Log: [TRICKNAME] 159.906586 : Show trick name
[2109.92] Log: [TRICKNAME] 160.909790 : Show trick name
[2111.93] Log: [TRICKNAME] 162.916718 : Hide trick name
[2143.32] Log: [TRICKNAME] 194.306870 : Show trick name
[2145.32] Log: [TRICKNAME] 196.298965 : Hide trick name
[2154.80] Log: [TRICKNAME] 205.779709 : Show trick name
[2157.48] Log: [TRICKNAME] 208.465408 : Show trick name
[2158.49] Log: [TRICKNAME] 209.473175 : Show trick name
[2160.49] Log: [TRICKNAME] 211.476013 : Hide trick name
[2172.92] Log: [TRICKNAME] 223.895798 : Show trick name
[2174.91] Log: [TRICKNAME] 225.892349 : Hide trick name
[2178.98] Log: [TRICKNAME] 229.963913 : Show trick name
[2179.98] Log: [TRICKNAME] 230.959763 : Show trick name
[2180.98] Log: [TRICKNAME] 231.960327 : Show trick name
[2181.99] Log: [TRICKNAME] 232.965591 : Show trick name
[2183.99] Log: [TRICKNAME] 234.966690 : Hide trick name
[2187.22] Log: [TRICKNAME] 238.203552 : Show trick name
[2188.48] Log: [TRICKNAME] 239.457581 : Show trick name
[2190.29] Log: [TRICKNAME] 241.268387 : Show trick name
[2191.31] Log: [TRICKNAME] 242.284042 : Show trick name
[2193.31] Log: [TRICKNAME] 244.284073 : Hide trick name
[2210.65] Log: [TRICKNAME] 261.624756 : Show trick name
[2212.65] Log: [TRICKNAME] 263.619141 : Hide trick name
[2222.66] Log: [TRICKNAME] 273.636963 : Show trick name
[2224.65] Log: [TRICKNAME] 275.628448 : Hide trick name
[2229.56] Log: [TRICKNAME] 280.537689 : Show trick name
[2232.01] Log: [TRICKNAME] 282.987427 : Show trick name
[2233.01] Log: [TRICKNAME] 283.988373 : Show trick name
[2235.01] Log: [TRICKNAME] 285.988037 : Hide trick name
[2247.93] Log: [TRICKNAME] 298.896881 : Show trick name
[2249.92] Log: [TRICKNAME] 300.890167 : Hide trick name
[2254.69] Log: [TRICKNAME] 305.660156 : Show trick name
[2256.69] Log: [TRICKNAME] 307.656616 : Hide trick name
[2258.67] Log: [TRICKNAME] 309.637909 : Show trick name
[2259.66] Log: [TRICKNAME] 310.633545 : Show trick name
[2260.67] Log: [TRICKNAME] 311.637177 : Show trick name
[2261.67] Log: [TRICKNAME] 312.641876 : Show trick name
[2262.72] Log: [TRICKNAME] 313.693909 : Show trick name
[2265.36] Log: [TRICKNAME] 316.328033 : Show trick name
[2266.37] Log: [TRICKNAME] 317.337341 : Show trick name
[2268.38] Log: [TRICKNAME] 319.345520 : Hide trick name
[2302.29] Log: [TRICKNAME] 353.255829 : Show trick name
[2304.29] Log: [TRICKNAME] 355.250519 : Hide trick name
[2308.77] Log: [TRICKNAME] 359.734863 : Show trick name
[2310.22] Log: [TRICKNAME] 361.178650 : Show trick name
[2313.45] Log: [TRICKNAME] 364.412231 : Hide trick name
[2339.86] Log: [TRICKNAME] 390.813904 : Show trick name
[2341.85] Log: [TRICKNAME] 392.808075 : Hide trick name
[2343.18] Log: [TRICKNAME] 394.131470 : Show trick name
[2344.17] Log: [TRICKNAME] 395.123718 : Show trick name
[2346.17] Log: [TRICKNAME] 397.130188 : Hide trick name
[2347.84] Log: [TRICKNAME] 398.792755 : Show trick name
[2348.83] Log: [TRICKNAME] 399.787323 : Show trick name
[2350.84] Log: [TRICKNAME] 401.793915 : Hide trick name
[2379.66] Log: [TRICKNAME] 430.611298 : Show trick name
[2380.65] Log: [TRICKNAME] 431.605072 : Show trick name
[2382.66] Log: [TRICKNAME] 433.608673 : Hide trick name
[2412.10] Log: [TRICKNAME] 463.050354 : Show trick name
[2413.10] Log: [TRICKNAME] 464.048309 : Show trick name
[2415.11] Log: [TRICKNAME] 466.055023 : Hide trick name
[2415.20] Log: [TRICKNAME] 466.147308 : Show trick name
[2416.19] Log: [TRICKNAME] 467.139374 : Show trick name
[2417.19] Log: [TRICKNAME] 468.139191 : Show trick name
[2419.19] Log: [TRICKNAME] 470.138733 : Hide trick name
[2419.52] Log: [TRICKNAME] 470.469421 : Show trick name
[2421.07] Log: [TRICKNAME] 472.015320 : Show trick name
[2422.63] Log: [TRICKNAME] 473.569458 : Show trick name
[2430.44] Log: [TRICKNAME] 481.387939 : Show trick name
[2431.45] Log: [TRICKNAME] 482.391968 : Show trick name
[2433.46] Log: [TRICKNAME] 484.399231 : Hide trick name
[2445.71] Log: [TRICKNAME] 496.644958 : Show trick name
[2447.70] Log: [TRICKNAME] 498.637787 : Hide trick name
[2451.08] Log: [TRICKNAME] 502.014343 : Show trick name
[2453.07] Log: [TRICKNAME] 504.008331 : Hide trick name
[2459.20] Log: [TRICKNAME] 510.137787 : Show trick name
[2461.88] Log: [TRICKNAME] 512.816895 : Show trick name
[2462.89] Log: [TRICKNAME] 513.822144 : Show trick name
[2463.89] Log: [TRICKNAME] 514.823792 : Show trick name
[2465.89] Log: [TRICKNAME] 516.825378 : Hide trick name
[2480.36] Log: [TRICKNAME] 531.293091 : Show trick name
[2482.35] Log: [TRICKNAME] 533.284973 : Hide trick name
[2488.91] Log: [TRICKNAME] 539.841675 : Show trick name
[2490.67] Log: [TRICKNAME] 541.598389 : Show trick name
[2491.67] Log: [TRICKNAME] 542.601440 : Show trick name
[2492.67] Log: [TRICKNAME] 543.606323 : Show trick name
[2493.67] Log: [TRICKNAME] 544.606995 : Show trick name
[2495.19] Log: [TRICKNAME] 546.119751 : Show trick name
[2496.63] Log: [TRICKNAME] 547.562988 : Show trick name
[2497.63] Log: [TRICKNAME] 548.565735 : Show trick name
[2498.64] Log: [TRICKNAME] 549.570618 : Show trick name
[2499.64] Log: [TRICKNAME] 550.571411 : Show trick name
[2501.64] Log: [TRICKNAME] 552.576477 : Hide trick name
[2531.41] Log: [TRICKNAME] 582.340149 : Show trick name
[2532.43] Log: [TRICKNAME] 583.361084 : Show trick name
[2535.10] Log: [TRICKNAME] 586.031860 : Show trick name
[2537.10] Log: [TRICKNAME] 588.031372 : Hide trick name
[2559.69] Log: [TRICKNAME] 610.616943 : Show trick name
[2560.68] Log: [TRICKNAME] 611.613098 : Show trick name
[2561.69] Log: [TRICKNAME] 612.620789 : Show trick name
[2563.70] Log: [TRICKNAME] 614.629089 : Hide trick name
[2570.23] Log: [TRICKNAME] 621.164612 : Show trick name
[2571.23] Log: [TRICKNAME] 622.163818 : Show trick name
[2573.06] Log: [TRICKNAME] 623.991272 : Show trick name
[2574.93] Log: [TRICKNAME] 625.857605 : Show trick name
[2575.93] Log: [TRICKNAME] 626.861633 : Show trick name
[2577.93] Log: [TRICKNAME] 628.861206 : Hide trick name
[2614.39] Log: [TRICKNAME] 665.318237 : Show trick name
[2616.38] Log: [TRICKNAME] 667.310791 : Hide trick name
[2619.11] Log: [TRICKNAME] 670.032532 : Show trick name
[2622.19] Log: [TRICKNAME] 673.116577 : Hide trick name
[2660.39] Log: [TRICKNAME] 711.303162 : Show trick name
[2661.74] Log: [TRICKNAME] 712.661377 : Show trick name
[2662.75] Log: [TRICKNAME] 713.666382 : Show trick name
[2663.75] Log: [TRICKNAME] 714.672302 : Show trick name
[2666.44] Log: [TRICKNAME] 717.363098 : Show trick name
[2667.45] Log: [TRICKNAME] 718.365662 : Show trick name
[2668.45] Log: [TRICKNAME] 719.365417 : Show trick name
[2670.45] Log: [TRICKNAME] 721.364990 : Hide trick name
[2689.75] Log: [TRICKNAME] 740.658508 : Show trick name
[2691.45] Log: [TRICKNAME] 742.364807 : Show trick name
[2692.46] Log: [TRICKNAME] 743.368164 : Show trick name
[2694.46] Log: [TRICKNAME] 745.371582 : Hide trick name
[2695.36] Log: [TRICKNAME] 746.270325 : Show trick name
[2696.35] Log: [TRICKNAME] 747.266846 : Show trick name
[2697.36] Log: [TRICKNAME] 748.271606 : Show trick name
[2699.36] Log: [TRICKNAME] 750.273987 : Hide trick name
